order.id;order.line;order.date;customer.id;product.id;quantity
1096;1;24-12-2013;10;73;1
1096;2;24-12-2013;10;95;2
1096;3;24-12-2013;10;74;5
1096;4;24-12-2013;10;29;1
1096;5;24-12-2013;10;56;1
1096;6;24-12-2013;10;61;2
1096;7;24-12-2013;10;30;1
1096;8;24-12-2013;10;91;3
1096;9;24-12-2013;10;28;1
1096;10;24-12-2013;10;53;1
1096;11;24-12-2013;10;42;1
1096;12;24-12-2013;10;93;1
1097;1;24-12-2013;7;42;1
1097;2;24-12-2013;7;25;1
1097;3;24-12-2013;7;78;1
1097;4;24-12-2013;7;46;1
1097;5;24-12-2013;7;7;1
1097;6;24-12-2013;7;31;1
1097;7;24-12-2013;7;5;1
1097;8;24-12-2013;7;33;1
1097;9;24-12-2013;7;17;2
1097;10;24-12-2013;7;28;1
1097;11;24-12-2013;7;23;1
1097;12;24-12-2013;7;36;1
1097;13;24-12-2013;7;10;1
1097;14;24-12-2013;7;1;1
1097;15;24-12-2013;7;89;1
1097;16;24-12-2013;7;41;1
1097;17;24-12-2013;7;80;1
1097;18;24-12-2013;7;88;1
1097;19;24-12-2013;7;13;2
1097;20;24-12-2013;7;95;1
1097;21;24-12-2013;7;6;1
1097;22;24-12-2013;7;43;1
1097;23;24-12-2013;7;94;1
1097;24;24-12-2013;7;90;1
1097;25;24-12-2013;7;76;1
1097;26;24-12-2013;7;34;1
1098;1;25-12-2013;8;4;1
1098;2;25-12-2013;8;61;1
1098;3;25-12-2013;8;63;1
1099;1;25-12-2013;8;92;1
1100;1;25-12-2013;27;75;1
1100;2;25-12-2013;27;21;1
1100;3;25-12-2013;27;31;2
1100;4;25-12-2013;27;30;1
1100;5;25-12-2013;27;20;2
1100;6;25-12-2013;27;90;1
1100;7;25-12-2013;27;33;2
1100;8;25-12-2013;27;13;1
1100;9;25-12-2013;27;10;2
1100;10;25-12-2013;27;32;1
1100;11;25-12-2013;27;54;2
1100;12;25-12-2013;27;16;2
1100;13;25-12-2013;27;17;1
1100;14;25-12-2013;27;67;1
1100;15;25-12-2013;27;72;1
1100;16;25-12-2013;27;88;1
1100;17;25-12-2013;27;93;1
1100;18;25-12-2013;27;18;1
1100;19;25-12-2013;27;69;1
1100;20;25-12-2013;27;78;2
1100;21;25-12-2013;27;22;1
1100;22;25-12-2013;27;48;1
1100;23;25-12-2013;27;62;1
1100;24;25-12-2013;27;96;2
1100;25;25-12-2013;27;64;2
1100;26;25-12-2013;27;73;1
1100;27;25-12-2013;27;63;1
1100;28;25-12-2013;27;94;1
1100;29;25-12-2013;27;86;1
1101;1;25-12-2013;10;80;1
1102;1;27-12-2013;8;92;1
1102;2;27-12-2013;8;67;1
1102;3;27-12-2013;8;74;1
1102;4;27-12-2013;8;35;1
1102;5;27-12-2013;8;20;2
1102;6;27-12-2013;8;33;2
1102;7;27-12-2013;8;90;1
1102;8;27-12-2013;8;9;1
1102;9;27-12-2013;8;89;2
1102;10;27-12-2013;8;13;1
1102;11;27-12-2013;8;52;1
1102;12;27-12-2013;8;42;1
1102;13;27-12-2013;8;91;2
1102;14;27-12-2013;8;17;1
1103;1;30-12-2013;9;92;1
1103;2;30-12-2013;9;80;1
1103;3;30-12-2013;9;57;1
1103;4;30-12-2013;9;43;2
1103;5;30-12-2013;9;17;1
1103;6;30-12-2013;9;40;1
1103;7;30-12-2013;9;70;1
1103;8;30-12-2013;9;61;1
1103;9;30-12-2013;9;7;2
1104;1;31-12-2013;6;44;1
1104;2;31-12-2013;6;3;1
1104;3;31-12-2013;6;55;1
1104;4;31-12-2013;6;5;1
1104;5;31-12-2013;6;24;1
1104;6;31-12-2013;6;13;3
1104;7;31-12-2013;6;39;1
1104;8;31-12-2013;6;57;1
1104;9;31-12-2013;6;79;1
1104;10;31-12-2013;6;6;1
1104;11;31-12-2013;6;42;1
1104;12;31-12-2013;6;21;1
1104;13;31-12-2013;6;41;1
1104;14;31-12-2013;6;81;1
1105;1;31-12-2013;7;60;2
1105;2;31-12-2013;7;7;1
1105;3;31-12-2013;7;26;1
1105;4;31-12-2013;7;70;1
1105;5;31-12-2013;7;44;1
1106;1;01-01-2014;10;28;1
1106;2;01-01-2014;10;32;1
1106;3;01-01-2014;10;82;1
1106;4;01-01-2014;10;62;1
1107;1;03-01-2014;26;22;1
1108;1;07-01-2014;1;22;1
1108;2;07-01-2014;1;81;1
1108;3;07-01-2014;1;5;1
1108;4;07-01-2014;1;94;1
1108;5;07-01-2014;1;43;1
1108;6;07-01-2014;1;69;1
1108;7;07-01-2014;1;37;1
1108;8;07-01-2014;1;13;1
1108;9;07-01-2014;1;73;1
1108;10;07-01-2014;1;40;1
1108;11;07-01-2014;1;62;1
1108;12;07-01-2014;1;84;3
1108;13;07-01-2014;1;78;1
1108;14;07-01-2014;1;56;1
1108;15;07-01-2014;1;8;1
1108;16;07-01-2014;1;4;1
1108;17;07-01-2014;1;92;1
1108;18;07-01-2014;1;74;4
1108;19;07-01-2014;1;79;1
1108;20;07-01-2014;1;11;1
1108;21;07-01-2014;1;75;1
1108;22;07-01-2014;1;82;1
1108;23;07-01-2014;1;64;1
1108;24;07-01-2014;1;26;1
1108;25;07-01-2014;1;65;1
1108;26;07-01-2014;1;71;9
1108;27;07-01-2014;1;87;1
1108;28;07-01-2014;1;83;1
1108;29;07-01-2014;1;52;1
1108;30;07-01-2014;1;38;8
1109;1;14-01-2014;26;9;1
1109;2;14-01-2014;26;4;2
1109;3;14-01-2014;26;42;1
1109;4;14-01-2014;26;29;1
1109;5;14-01-2014;26;88;1
1110;1;14-01-2014;5;44;1
1110;2;14-01-2014;5;59;1
1110;3;14-01-2014;5;81;2
1110;4;14-01-2014;5;46;1
1111;1;14-01-2014;2;55;1
1111;2;14-01-2014;2;50;1
1111;3;14-01-2014;2;2;1
1112;1;14-01-2014;16;57;1
1112;2;14-01-2014;16;92;1
1113;1;15-01-2014;21;29;1
1114;1;15-01-2014;7;94;1
1114;2;15-01-2014;7;35;2
1114;3;15-01-2014;7;12;1
1114;4;15-01-2014;7;31;1
1114;5;15-01-2014;7;13;1
1114;6;15-01-2014;7;27;1
1114;7;15-01-2014;7;73;1
1114;8;15-01-2014;7;8;1
1114;9;15-01-2014;7;15;4
1114;10;15-01-2014;7;39;1
1114;11;15-01-2014;7;21;1
1114;12;15-01-2014;7;75;1
1114;13;15-01-2014;7;30;1
1114;14;15-01-2014;7;14;3
1114;15;15-01-2014;7;25;1
1114;16;15-01-2014;7;44;1
1114;17;15-01-2014;7;90;1
1114;18;15-01-2014;7;28;1
1115;1;15-01-2014;10;90;1
1115;2;15-01-2014;10;45;1
1115;3;15-01-2014;10;31;1
1115;4;15-01-2014;10;66;3
1115;5;15-01-2014;10;76;1
1115;6;15-01-2014;10;91;1
1115;7;15-01-2014;10;79;1
1116;1;21-01-2014;10;66;1
1116;2;21-01-2014;10;61;1
1116;3;21-01-2014;10;60;1
1116;4;21-01-2014;10;96;1
1116;5;21-01-2014;10;81;1
1116;6;21-01-2014;10;19;1
1116;7;21-01-2014;10;14;1
1116;8;21-01-2014;10;94;1
1116;9;21-01-2014;10;48;1
1116;10;21-01-2014;10;88;1
1116;11;21-01-2014;10;63;1
1116;12;21-01-2014;10;72;1
1116;13;21-01-2014;10;74;1
1116;14;21-01-2014;10;95;1
1116;15;21-01-2014;10;53;1
1116;16;21-01-2014;10;84;1
1116;17;21-01-2014;10;11;1
1116;18;21-01-2014;10;49;1
1116;19;21-01-2014;10;97;1
1116;20;21-01-2014;10;87;3
1116;21;21-01-2014;10;41;4
1116;22;21-01-2014;10;83;1
1116;23;21-01-2014;10;44;1
1116;24;21-01-2014;10;29;1
1116;25;21-01-2014;10;56;1
1116;26;21-01-2014;10;35;1
1117;1;22-01-2014;25;34;1
1117;2;22-01-2014;25;36;1
1117;3;22-01-2014;25;44;1
1117;4;22-01-2014;25;40;5
1117;5;22-01-2014;25;18;1
1117;6;22-01-2014;25;3;1
1117;7;22-01-2014;25;91;1
1117;8;22-01-2014;25;10;1
1117;9;22-01-2014;25;7;1
1117;10;22-01-2014;25;9;3
1117;11;22-01-2014;25;35;1
1117;12;22-01-2014;25;27;1
1117;13;22-01-2014;25;19;1
1117;14;22-01-2014;25;31;1
1117;15;22-01-2014;25;50;1
1117;16;22-01-2014;25;29;2
1117;17;22-01-2014;25;17;1
1117;18;22-01-2014;25;70;1
1117;19;22-01-2014;25;42;1
1117;20;22-01-2014;25;14;1
1117;21;22-01-2014;25;15;1
1117;22;22-01-2014;25;89;2
1117;23;22-01-2014;25;8;1
1117;24;22-01-2014;25;30;3
1118;1;22-01-2014;23;36;1
1118;2;22-01-2014;23;16;2
1118;3;22-01-2014;23;44;1
1118;4;22-01-2014;23;46;3
1118;5;22-01-2014;23;19;2
1118;6;22-01-2014;23;31;1
1118;7;22-01-2014;23;1;2
1118;8;22-01-2014;23;28;1
1118;9;22-01-2014;23;32;1
1118;10;22-01-2014;23;86;4
1118;11;22-01-2014;23;78;1
1118;12;22-01-2014;23;83;1
1118;13;22-01-2014;23;42;1
1118;14;22-01-2014;23;79;1
1118;15;22-01-2014;23;97;1
1118;16;22-01-2014;23;6;1
1118;17;22-01-2014;23;17;2
1118;18;22-01-2014;23;20;1
1118;19;22-01-2014;23;30;1
1118;20;22-01-2014;23;75;1
1118;21;22-01-2014;23;34;1
1118;22;22-01-2014;23;21;1
1118;23;22-01-2014;23;65;1
1118;24;22-01-2014;23;63;1
1118;25;22-01-2014;23;66;1
1119;1;24-01-2014;16;45;1
1119;2;24-01-2014;16;20;1
1119;3;24-01-2014;16;76;1
1119;4;24-01-2014;16;77;1
1119;5;24-01-2014;16;34;4
1119;6;24-01-2014;16;89;1
1119;7;24-01-2014;16;17;1
1119;8;24-01-2014;16;54;1
1119;9;24-01-2014;16;93;1
1119;10;24-01-2014;16;19;1
1119;11;24-01-2014;16;48;1
1119;12;24-01-2014;16;70;1
1119;13;24-01-2014;16;29;1
1119;14;24-01-2014;16;31;1
1119;15;24-01-2014;16;42;2
1119;16;24-01-2014;16;72;1
1119;17;24-01-2014;16;94;1
1119;18;24-01-2014;16;33;1
1119;19;24-01-2014;16;64;7
1119;20;24-01-2014;16;8;2
1120;1;28-01-2014;10;74;1
1120;2;28-01-2014;10;88;1
1120;3;28-01-2014;10;76;1
1121;1;29-01-2014;10;51;3
1121;2;29-01-2014;10;50;1
1121;3;29-01-2014;10;67;1
1121;4;29-01-2014;10;92;1
1121;5;29-01-2014;10;49;1
1121;6;29-01-2014;10;8;1
1121;7;29-01-2014;10;20;1
1121;8;29-01-2014;10;70;1
1121;9;29-01-2014;10;16;1
1121;10;29-01-2014;10;73;1
1121;11;29-01-2014;10;76;1
1121;12;29-01-2014;10;56;1
1121;13;29-01-2014;10;53;1
1121;14;29-01-2014;10;9;2
1121;15;29-01-2014;10;15;1
1121;16;29-01-2014;10;61;3
1121;17;29-01-2014;10;69;2
1121;18;29-01-2014;10;33;1
1121;19;29-01-2014;10;59;1
1121;20;29-01-2014;10;94;1
1121;21;29-01-2014;10;48;1
1121;22;29-01-2014;10;77;1
1121;23;29-01-2014;10;47;1
1121;24;29-01-2014;10;97;1
1121;25;29-01-2014;10;18;1
1121;26;29-01-2014;10;62;2
1121;27;29-01-2014;10;65;1
1121;28;29-01-2014;10;79;1
1121;29;29-01-2014;10;80;1
1121;30;29-01-2014;10;6;4
1122;1;03-02-2014;10;79;1
1122;2;03-02-2014;10;89;1
1122;3;03-02-2014;10;66;1
1122;4;03-02-2014;10;80;1
1122;5;03-02-2014;10;59;5
1122;6;03-02-2014;10;56;1
1122;7;03-02-2014;10;8;1
1122;8;03-02-2014;10;96;1
1122;9;03-02-2014;10;92;3
1122;10;03-02-2014;10;54;1
1122;11;03-02-2014;10;41;1
1122;12;03-02-2014;10;88;1
1123;1;03-02-2014;6;54;1
1123;2;03-02-2014;6;83;1
1123;3;03-02-2014;6;84;1
1123;4;03-02-2014;6;36;1
1123;5;03-02-2014;6;49;1
1123;6;03-02-2014;6;38;1
1123;7;03-02-2014;6;26;1
1123;8;03-02-2014;6;61;1
1123;9;03-02-2014;6;69;2
1123;10;03-02-2014;6;40;1
1123;11;03-02-2014;6;46;1
1124;1;04-02-2014;11;46;1
1125;1;10-02-2014;23;35;1
1126;1;11-02-2014;26;73;1
1126;2;11-02-2014;26;15;1
1126;3;11-02-2014;26;16;1
1126;4;11-02-2014;26;70;1
1126;5;11-02-2014;26;31;1
1126;6;11-02-2014;26;30;1
1127;1;11-02-2014;20;18;2
1127;2;11-02-2014;20;66;1
1127;3;11-02-2014;20;59;1
1128;1;12-02-2014;10;60;1
1129;1;12-02-2014;5;53;1
1129;2;12-02-2014;5;22;1
1129;3;12-02-2014;5;17;1
1129;4;12-02-2014;5;84;1
1129;5;12-02-2014;5;24;1
1129;6;12-02-2014;5;45;1
1129;7;12-02-2014;5;10;1
1129;8;12-02-2014;5;2;1
1129;9;12-02-2014;5;30;1
1129;10;12-02-2014;5;13;1
1129;11;12-02-2014;5;46;1
1129;12;12-02-2014;5;31;1
1130;1;12-02-2014;29;15;1
1130;2;12-02-2014;29;91;1
1130;3;12-02-2014;29;89;1
1130;4;12-02-2014;29;41;1
1130;5;12-02-2014;29;35;1
1130;6;12-02-2014;29;46;1
1130;7;12-02-2014;29;39;1
1130;8;12-02-2014;29;43;1
1130;9;12-02-2014;29;31;2
1130;10;12-02-2014;29;6;2
1130;11;12-02-2014;29;90;1
1130;12;12-02-2014;29;1;1
1130;13;12-02-2014;29;8;1
1130;14;12-02-2014;29;87;1
1130;15;12-02-2014;29;13;1
1130;16;12-02-2014;29;58;2
1130;17;12-02-2014;29;37;1
1130;18;12-02-2014;29;4;1
1130;19;12-02-2014;29;40;1
1130;20;12-02-2014;29;75;1
1131;1;13-02-2014;13;7;1
1132;1;13-02-2014;2;4;1
1132;2;13-02-2014;2;13;1
1132;3;13-02-2014;2;68;1
1133;1;14-02-2014;13;76;8
1134;1;14-02-2014;2;76;1
1134;2;14-02-2014;2;57;1
1134;3;14-02-2014;2;74;2
1134;4;14-02-2014;2;69;1
1134;5;14-02-2014;2;91;1
1134;6;14-02-2014;2;67;2
1134;7;14-02-2014;2;49;2
1134;8;14-02-2014;2;59;1
1134;9;14-02-2014;2;40;1
1134;10;14-02-2014;2;3;1
1134;11;14-02-2014;2;68;2
1134;12;14-02-2014;2;33;1
1134;13;14-02-2014;2;97;1
1134;14;14-02-2014;2;28;1
1134;15;14-02-2014;2;81;1
1134;16;14-02-2014;2;89;1
1134;17;14-02-2014;2;51;1
1134;18;14-02-2014;2;79;1
1134;19;14-02-2014;2;7;1
1134;20;14-02-2014;2;50;1
1134;21;14-02-2014;2;62;1
1134;22;14-02-2014;2;4;1
1134;23;14-02-2014;2;2;1
1134;24;14-02-2014;2;31;1
1134;25;14-02-2014;2;83;1
1134;26;14-02-2014;2;64;1
1134;27;14-02-2014;2;90;1
1134;28;14-02-2014;2;53;1
1134;29;14-02-2014;2;82;1
1134;30;14-02-2014;2;6;1
1135;1;14-02-2014;10;78;2
1136;1;18-02-2014;8;3;1
1136;2;18-02-2014;8;93;1
1136;3;18-02-2014;8;41;1
1136;4;18-02-2014;8;90;1
1136;5;18-02-2014;8;82;1
1137;1;19-02-2014;19;4;1
1137;2;19-02-2014;19;22;1
1137;3;19-02-2014;19;19;1
1137;4;19-02-2014;19;26;1
1137;5;19-02-2014;19;3;1
1137;6;19-02-2014;19;45;1
1138;1;19-02-2014;28;25;1
1138;2;19-02-2014;28;2;1
1138;3;19-02-2014;28;5;1
1138;4;19-02-2014;28;34;1
1138;5;19-02-2014;28;62;1
1138;6;19-02-2014;28;45;1
1138;7;19-02-2014;28;9;1
1138;8;19-02-2014;28;74;1
1138;9;19-02-2014;28;11;1
1138;10;19-02-2014;28;48;1
1138;11;19-02-2014;28;3;1
1138;12;19-02-2014;28;19;2
1138;13;19-02-2014;28;97;2
1138;14;19-02-2014;28;16;1
1138;15;19-02-2014;28;6;1
1138;16;19-02-2014;28;41;1
1138;17;19-02-2014;28;32;2
1138;18;19-02-2014;28;39;3
1138;19;19-02-2014;28;55;3
1138;20;19-02-2014;28;77;1
1138;21;19-02-2014;28;27;1
1138;22;19-02-2014;28;67;1
1138;23;19-02-2014;28;95;1
1139;1;19-02-2014;18;31;1
1139;2;19-02-2014;18;65;1
1139;3;19-02-2014;18;82;1
1139;4;19-02-2014;18;40;1
1139;5;19-02-2014;18;27;1
1139;6;19-02-2014;18;91;1
1139;7;19-02-2014;18;41;1
1140;1;20-02-2014;15;21;3
1140;2;20-02-2014;15;44;1
1140;3;20-02-2014;15;34;1
1140;4;20-02-2014;15;70;3
1141;1;20-02-2014;8;42;1
1141;2;20-02-2014;8;57;1
1142;1;24-02-2014;7;20;1
1143;1;25-02-2014;21;44;1
1143;2;25-02-2014;21;72;1
1143;3;25-02-2014;21;5;1
1144;1;25-02-2014;10;84;1
1144;2;25-02-2014;10;74;1
1144;3;25-02-2014;10;56;1
1144;4;25-02-2014;10;21;1
1144;5;25-02-2014;10;7;1
1144;6;25-02-2014;10;90;1
1144;7;25-02-2014;10;87;1
1144;8;25-02-2014;10;49;1
1144;9;25-02-2014;10;73;1
1144;10;25-02-2014;10;16;1
1144;11;25-02-2014;10;88;1
1144;12;25-02-2014;10;91;1
1144;13;25-02-2014;10;76;1
1145;1;26-02-2014;25;16;1
1145;2;26-02-2014;25;23;1
1145;3;26-02-2014;25;42;1
1145;4;26-02-2014;25;77;1
1145;5;26-02-2014;25;45;4
1145;6;26-02-2014;25;1;1
1145;7;26-02-2014;25;4;1
1145;8;26-02-2014;25;20;1
1145;9;26-02-2014;25;46;1
1145;10;26-02-2014;25;32;1
1145;11;26-02-2014;25;27;2
1145;12;26-02-2014;25;34;1
1145;13;26-02-2014;25;79;1
1145;14;26-02-2014;25;10;1
1145;15;26-02-2014;25;90;1
1145;16;26-02-2014;25;5;1
1145;17;26-02-2014;25;38;1
1145;18;26-02-2014;25;50;1
1145;19;26-02-2014;25;9;1
1145;20;26-02-2014;25;28;1
1145;21;26-02-2014;25;55;1
1145;22;26-02-2014;25;41;2
1145;23;26-02-2014;25;21;1
1145;24;26-02-2014;25;18;2
1145;25;26-02-2014;25;36;1
1146;1;28-02-2014;22;97;1
1146;2;28-02-2014;22;20;1
1147;1;28-02-2014;13;4;1
1147;2;28-02-2014;13;28;1
1148;1;03-03-2014;10;96;1
1148;2;03-03-2014;10;62;2
1149;1;03-03-2014;17;47;1
1149;2;03-03-2014;17;45;1
1150;1;03-03-2014;27;38;1
1151;1;04-03-2014;8;58;1
1151;2;04-03-2014;8;72;1
1151;3;04-03-2014;8;91;1
1151;4;04-03-2014;8;93;1
1151;5;04-03-2014;8;80;1
1151;6;04-03-2014;8;90;1
1151;7;04-03-2014;8;78;2
1151;8;04-03-2014;8;83;1
1151;9;04-03-2014;8;70;1
1151;10;04-03-2014;8;63;1
1151;11;04-03-2014;8;77;1
1151;12;04-03-2014;8;19;1
1151;13;04-03-2014;8;69;2
1151;14;04-03-2014;8;15;1
1151;15;04-03-2014;8;44;2
1151;16;04-03-2014;8;96;1
1151;17;04-03-2014;8;86;1
1151;18;04-03-2014;8;94;2
1151;19;04-03-2014;8;40;1
1151;20;04-03-2014;8;57;2
1151;21;04-03-2014;8;84;1
1152;1;05-03-2014;8;58;1
1153;1;05-03-2014;25;61;1
1153;2;05-03-2014;25;97;3
1153;3;05-03-2014;25;71;2
1153;4;05-03-2014;25;15;1
1153;5;05-03-2014;25;8;1
1154;1;05-03-2014;25;3;1
1154;2;05-03-2014;25;19;1
1155;1;06-03-2014;25;5;3
1155;2;06-03-2014;25;9;1
1155;3;06-03-2014;25;24;1
1155;4;06-03-2014;25;13;1
1155;5;06-03-2014;25;22;4
1155;6;06-03-2014;25;44;2
1155;7;06-03-2014;25;46;1
1155;8;06-03-2014;25;89;1
1155;9;06-03-2014;25;7;1
1156;1;06-03-2014;8;62;1
1156;2;06-03-2014;8;97;1
1156;3;06-03-2014;8;73;1
1156;4;06-03-2014;8;91;1
1156;5;06-03-2014;8;9;1
1157;1;06-03-2014;8;97;1
1157;2;06-03-2014;8;61;1
1157;3;06-03-2014;8;65;1
1157;4;06-03-2014;8;79;1
1157;5;06-03-2014;8;46;1
1157;6;06-03-2014;8;28;1
1157;7;06-03-2014;8;54;1
1157;8;06-03-2014;8;50;1
1157;9;06-03-2014;8;35;2
1157;10;06-03-2014;8;73;1
1157;11;06-03-2014;8;57;1
1157;12;06-03-2014;8;70;1
1157;13;06-03-2014;8;11;4
1157;14;06-03-2014;8;90;1
1157;15;06-03-2014;8;92;1
1157;16;06-03-2014;8;69;1
1157;17;06-03-2014;8;9;1
1157;18;06-03-2014;8;96;1
1157;19;06-03-2014;8;88;1
1157;20;06-03-2014;8;87;1
1157;21;06-03-2014;8;89;1
1157;22;06-03-2014;8;20;1
1157;23;06-03-2014;8;56;1
1158;1;07-03-2014;8;94;1
1158;2;07-03-2014;8;77;2
1158;3;07-03-2014;8;70;1
1158;4;07-03-2014;8;40;1
1158;5;07-03-2014;8;76;1
1158;6;07-03-2014;8;68;1
1158;7;07-03-2014;8;80;1
1158;8;07-03-2014;8;65;1
1158;9;07-03-2014;8;92;1
1158;10;07-03-2014;8;58;1
1158;11;07-03-2014;8;78;2
1158;12;07-03-2014;8;59;1
1158;13;07-03-2014;8;9;2
1158;14;07-03-2014;8;55;2
1158;15;07-03-2014;8;72;1
1158;16;07-03-2014;8;86;1
1158;17;07-03-2014;8;17;1
1158;18;07-03-2014;8;37;1
1158;19;07-03-2014;8;91;1
1158;20;07-03-2014;8;90;1
1158;21;07-03-2014;8;56;1
1158;22;07-03-2014;8;18;1
1158;23;07-03-2014;8;88;1
1158;24;07-03-2014;8;54;1
1159;1;07-03-2014;22;24;1
1159;2;07-03-2014;22;30;1
1159;3;07-03-2014;22;5;1
1159;4;07-03-2014;22;37;1
1159;5;07-03-2014;22;18;1
1159;6;07-03-2014;22;44;1
1159;7;07-03-2014;22;19;1
1159;8;07-03-2014;22;21;3
1159;9;07-03-2014;22;87;1
1159;10;07-03-2014;22;32;1
1159;11;07-03-2014;22;20;1
1159;12;07-03-2014;22;14;2
1159;13;07-03-2014;22;42;1
1159;14;07-03-2014;22;40;2
1160;1;10-03-2014;10;87;1
1160;2;10-03-2014;10;34;1
1160;3;10-03-2014;10;92;1
1160;4;10-03-2014;10;71;2
1160;5;10-03-2014;10;64;1
1161;1;10-03-2014;16;76;1
1161;2;10-03-2014;16;80;1
1161;3;10-03-2014;16;5;2
1161;4;10-03-2014;16;7;1
1161;5;10-03-2014;16;47;1
1161;6;10-03-2014;16;41;1
1161;7;10-03-2014;16;56;2
1161;8;10-03-2014;16;3;1
1161;9;10-03-2014;16;45;1
1162;1;11-03-2014;8;48;1
1162;2;11-03-2014;8;72;1
1162;3;11-03-2014;8;50;1
1163;1;12-03-2014;10;49;1
1163;2;12-03-2014;10;96;1
1163;3;12-03-2014;10;59;1
1164;1;13-03-2014;22;9;1
1165;1;14-03-2014;2;92;3
1166;1;17-03-2014;8;96;1
1167;1;17-03-2014;25;16;1
1167;2;17-03-2014;25;13;1
1167;3;17-03-2014;25;61;1
1167;4;17-03-2014;25;10;1
1167;5;17-03-2014;25;8;1
1167;6;17-03-2014;25;19;1
1167;7;17-03-2014;25;1;1
1167;8;17-03-2014;25;79;5
1167;9;17-03-2014;25;14;1
1167;10;17-03-2014;25;20;1
1167;11;17-03-2014;25;97;1
1167;12;17-03-2014;25;95;1
1167;13;17-03-2014;25;60;1
1167;14;17-03-2014;25;91;1
1168;1;17-03-2014;17;52;1
1168;2;17-03-2014;17;3;1
1168;3;17-03-2014;17;8;2
1168;4;17-03-2014;17;51;1
1168;5;17-03-2014;17;84;3
1169;1;17-03-2014;9;2;1
1170;1;18-03-2014;21;32;1
1170;2;18-03-2014;21;92;1
1171;1;19-03-2014;8;32;1
1171;2;19-03-2014;8;54;1
1171;3;19-03-2014;8;49;1
1171;4;19-03-2014;8;35;1
1171;5;19-03-2014;8;40;1
1171;6;19-03-2014;8;52;1
1171;7;19-03-2014;8;34;1
1171;8;19-03-2014;8;59;1
1172;1;19-03-2014;5;58;1
1172;2;19-03-2014;5;10;1
1172;3;19-03-2014;5;46;1
1172;4;19-03-2014;5;33;1
1172;5;19-03-2014;5;4;1
1172;6;19-03-2014;5;27;1
1172;7;19-03-2014;5;44;1
1172;8;19-03-2014;5;11;1
1172;9;19-03-2014;5;63;1
1173;1;20-03-2014;2;50;1
1173;2;20-03-2014;2;1;3
1174;1;21-03-2014;20;56;1
1174;2;21-03-2014;20;86;1
1174;3;21-03-2014;20;70;1
1175;1;24-03-2014;28;17;1
1175;2;24-03-2014;28;11;1
1175;3;24-03-2014;28;22;1
1175;4;24-03-2014;28;3;1
1176;1;26-03-2014;24;94;2
1176;2;26-03-2014;24;92;1
1176;3;26-03-2014;24;16;1
1176;4;26-03-2014;24;72;1
1176;5;26-03-2014;24;12;2
1176;6;26-03-2014;24;50;1
1176;7;26-03-2014;24;76;1
1176;8;26-03-2014;24;35;1
1176;9;26-03-2014;24;57;1
1176;10;26-03-2014;24;32;1
1176;11;26-03-2014;24;93;1
1176;12;26-03-2014;24;89;1
1176;13;26-03-2014;24;55;1
1176;14;26-03-2014;24;52;1
1176;15;26-03-2014;24;9;2
1176;16;26-03-2014;24;20;1
1176;17;26-03-2014;24;7;1
1176;18;26-03-2014;24;54;1
1176;19;26-03-2014;24;19;1
1176;20;26-03-2014;24;37;2
1176;21;26-03-2014;24;21;1
1176;22;26-03-2014;24;8;1
1176;23;26-03-2014;24;97;1
1176;24;26-03-2014;24;42;3
1176;25;26-03-2014;24;71;1
1176;26;26-03-2014;24;36;1
1176;27;26-03-2014;24;82;2
1176;28;26-03-2014;24;18;1
1177;1;26-03-2014;24;44;1
1177;2;26-03-2014;24;36;1
1177;3;26-03-2014;24;50;1
1177;4;26-03-2014;24;32;1
1177;5;26-03-2014;24;21;1
1177;6;26-03-2014;24;37;1
1177;7;26-03-2014;24;93;2
1177;8;26-03-2014;24;18;1
1177;9;26-03-2014;24;80;1
1177;10;26-03-2014;24;59;3
1177;11;26-03-2014;24;24;1
1177;12;26-03-2014;24;7;1
1177;13;26-03-2014;24;35;2
1178;1;27-03-2014;6;65;1
1178;2;27-03-2014;6;4;1
1178;3;27-03-2014;6;5;1
1178;4;27-03-2014;6;2;1
1178;5;27-03-2014;6;63;1
1178;6;27-03-2014;6;30;1
1178;7;27-03-2014;6;20;1
1178;8;27-03-2014;6;1;1
1178;9;27-03-2014;6;81;1
1178;10;27-03-2014;6;10;1
1178;11;27-03-2014;6;73;1
1179;1;28-03-2014;10;47;1
1179;2;28-03-2014;10;56;1
1179;3;28-03-2014;10;20;1
1179;4;28-03-2014;10;78;2
1179;5;28-03-2014;10;63;2
1179;6;28-03-2014;10;59;1
1180;1;31-03-2014;10;17;1
1180;2;31-03-2014;10;29;1
1181;1;31-03-2014;13;28;1
1181;2;31-03-2014;13;92;1
1182;1;01-04-2014;8;58;1
1182;2;01-04-2014;8;65;1
1183;1;01-04-2014;24;77;1
1183;2;01-04-2014;24;75;1
1184;1;03-04-2014;11;75;1
1185;1;03-04-2014;10;20;4
1185;2;03-04-2014;10;62;1
1185;3;03-04-2014;10;58;2
1185;4;03-04-2014;10;18;1
1185;5;03-04-2014;10;11;1
1185;6;03-04-2014;10;37;5
1185;7;03-04-2014;10;96;1
1185;8;03-04-2014;10;36;1
1185;9;03-04-2014;10;89;1
1185;10;03-04-2014;10;52;2
1185;11;03-04-2014;10;41;9
1185;12;03-04-2014;10;33;1
1185;13;03-04-2014;10;72;1
1185;14;03-04-2014;10;91;2
1185;15;03-04-2014;10;45;2
1185;16;03-04-2014;10;66;2
